poi_id,dedupe_key,name,lon,lat,primary_category,display_priority,quality_score,walk_affinity_hint,drive_affinity_hint,wikipedia_title,short_description,description_map_v1,description_card_v1,description_subcategory_v1,description_confidence_v1,description_basis_v1,address,evidence_sources,preferred_aliases,active_themes,record_origin,source_basis,evidence_strength,description_status,description_method,description_review_status,claim_basis,risk_flags,merged_from,merge_reason
e6853703-1dea-4939-8e7f-954b2e315a8b,osm:node/6484931504,Japanese Internment Memorial,-105.9627718,35.6964292,history,50,60,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial in Santa Fe, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial in Santa Fe. The source record identifies it specifically as a memorial. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|history_sensitivity,,
3d35515a-ed80-40cb-a0d0-18b228b4bd2a,osm:node/4575693012,Journey's End,-105.9252097,35.6680355,history,50,60,0.55,0.6,,Monument or memorial with strong public memory value.,"A public statue within Santa Fe's mapped historic district fabric, useful for reading public memory and commemorative framing in the landscape.",A public statue within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies the work as a statue. It is most useful for reading public memory and commemorative framing in the landscape.,monument_memorial,medium,historic_district|source_artist,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district|source_artist,history_sensitivity,,
f5c9bc51-0c2a-4f6b-bd2d-f0e2b354b584,osm:node/6484931505,Mayor Frank S. Ortiz Sports Park Memorial,-105.963191,35.697104,history,50,60,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial in Santa Fe, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial in Santa Fe. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|history_sensitivity,,
61ed1977-dd84-4ec3-8694-4ab04100519d,osm:node/6738150288,St. Francis,-105.9483457,35.6953336,history,50,60,0.55,0.6,,Monument or memorial with strong public memory value.,"A public statue in Santa Fe, useful for reading public memory and commemorative framing in the landscape.",A public statue in Santa Fe. The source record identifies the work as a statue. It is most useful for reading public memory and commemorative framing in the landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,monument_memorial,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|history_sensitivity,,
fb3b0b99-5170-4035-b984-b412b2921d62,osm:way/461776236,Stone Warehouse,-105.94544260043136,35.68614248295593,history,50,60,0.55,0.9,,Historic site with strong local landscape context.,"A historic house within Santa Fe's mapped historic district fabric, with state register support, useful for reading domestic architecture and older settlement patterns.",A historic house within Santa Fe's mapped historic district fabric. State register records support its historic standing. It is most useful for reading domestic architecture and older settlement patterns. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,historic_site,medium,state_register|historic_district|historic_building_status,,city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts|nm_hpd_register_workbook,medium,generated_draft,deterministic_draft,unreviewed,state_register|historic_district|historic_building_status,history_sensitivity,,
2701ba5c-85d7-4549-93db-a36fb2d373a7,osm:node/7651430369,USS Santa Fe Bell,-105.938556,35.6898764,history,50,60,0.55,0.6,,Monument or memorial with strong public memory value.,"A monument or memorial within Santa Fe's mapped historic district fabric, with city historic-building support, useful for reading public memory and commemorative framing in the landscape.",A monument or memorial within Santa Fe's mapped historic district fabric. City historic-building data tracks it as part of the historic fabric. The source record identifies it specifically as a memorial. It is most useful for reading public memory and commemorative framing in the landscape.,monument_memorial,medium,historic_district|historic_building_status,,city_gis_historic_building_status|city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_building_status|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district|historic_building_status,history_sensitivity,,
7c5aa82e-c4b8-491a-b337-a83da6ffee45,osm:way/1181898327,Casitas de Santa Fe Park,-106.02859763194624,35.63558293392039,scenic,50,60,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Cantos de Santa in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Cantos de Santa in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,1 Cantos de Santa,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
c8460093-2ec3-49f3-bb05-a102ac172ba9,osm:relation/15513197,New Mexico State Capitol Complex,-105.93909235,35.68311705,scenic,50,60,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park within Santa Fe's mapped historic district fabric, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,,,
197337b5-70b1-4215-a80c-84ca85b924b1,osm:way/729415490,New Mexico State Offices,-105.97774019073546,35.652742119180054,scenic,50,60,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",trail_river_access,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
b6716f0f-6c9d-437f-a3b0-4b72d66c607d,osm:relation/14699579,Pueblos de Rodeo Road Open Space,-105.9960266,35.63782435,scenic,50,60,0.55,0.9,,Landscape feature with clear scenic or ecological legibility.,"A landscape feature in Santa Fe, useful for reading terrain and ecological legibility rather than destination hype.",A landscape feature in Santa Fe. It is most useful for reading terrain and ecological legibility rather than destination hype. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,landscape_feature,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback,,
bf356dc7-4a15-443d-947c-f426736edd92,osm:way/721134125,Santa Fe West Park,-106.00200343631295,35.65695645516599,scenic,50,60,0.75,0.6,,Landscape access point with ecological or scenic value.,"A park on Henry Lynch Road in Santa Fe, useful for reading everyday open space, terrain, and neighborhood use on the ground.","A park on Henry Lynch Road in Santa Fe. The current record treats it as a park or open-space resource. It is most useful for reading everyday open space, terrain, and neighborhood use on the ground.",trail_river_access,low,source_specific_text,Henry Lynch Road,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
e492490a-7a30-401c-a041-b6324d5090a4,osm:node/4576232056,Casweck Gallery,-105.9257188,35.6809229,art,50,57.5,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery on Canyon Road within Santa Fe's mapped historic district fabric, useful for reading the gallery corridor that gives Canyon Road its cumulative cultural density.",A gallery on Canyon Road within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading the gallery corridor that gives Canyon Road its cumulative cultural density.,gallery_art_space,low,historic_district,Canyon Road,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district,low_confidence|low_evidence,,
de838f62-66a4-4707-8619-5a243e226fc2,osm:node/6548608770,form & concept,-105.9461277,35.6836294,art,50,57.5,0.9,0.6,,Art space with strong corridor-level cultural identity.,"A gallery or art space within Santa Fe's mapped historic district fabric, useful for reading the commercial and cultural density created by clustered gallery space.",A gallery or art space within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. It is most useful for reading the commercial and cultural density created by clustered gallery space.,gallery_art_space,low,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,low,generated_draft,deterministic_draft,unreviewed,historic_district,low_confidence|low_evidence,,
92f62f2e-c142-4f51-9d59-6e8e7b5d7be2,osm:node/12179539079,Turkey,-106.0363799,35.6585396,art,50,57.5,0.9,0.6,,Public artwork that reads as part of the local cultural landscape.,"A mural in Santa Fe, useful for reading how visual culture enters the everyday civic landscape.",A mural in Santa Fe. The source record identifies the work as a mural. It is most useful for reading how visual culture enters the everyday civic landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,mural_public_art,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
c185e699-134e-4959-9a46-ab387119b484,osm:node/6698446690,Vasulka,-106.0139583,35.658615,art,50,57.5,0.9,0.6,,Public artwork that reads as part of the local cultural landscape.,"A mural in Santa Fe, useful for reading how visual culture enters the everyday civic landscape.",A mural in Santa Fe. The source record identifies the work as a mural. It is most useful for reading how visual culture enters the everyday civic landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,mural_public_art,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
59b7a2d3-e9a0-42fd-993f-f5f2dd61eb77,osm:node/8026804488,Zozobra mural,-105.9649259,35.6701623,art,50,57.5,0.9,0.6,,Public artwork that reads as part of the local cultural landscape.,"A mural in Santa Fe, useful for reading how visual culture enters the everyday civic landscape.",A mural in Santa Fe. The source record identifies the work as a mural. It is most useful for reading how visual culture enters the everyday civic landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,mural_public_art,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence,,
f22f45bd-d803-460a-a907-92a34cfd694a,osm:node/6698267716,Buckman Booster Station 3,-106.073651,35.7378966,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A rail infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A rail infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
a77a3c27-b0d8-4b50-b645-4448147149cb,osm:node/6698267696,Buckman Well 13,-106.073424,35.7377626,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
3cae28e9-5b1d-4c6d-b295-f3bb73d56340,osm:way/705359542,Car Display,-106.02592116005282,35.63263823216893,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A tower landmark in Santa Fe, useful for reading vantage, circulation, and symbolic marking in the built landscape.","A tower landmark in Santa Fe. The source record identifies a tower landmark. It is most useful for reading vantage, circulation, and symbolic marking in the built landscape. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",infrastructure_landmark,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|civic_sensitivity,,
3cbd8813-92a4-49eb-9348-d3592b6b57c7,osm:node/6626953354,Dish,-106.02068,35.6376883,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,osm:node/6626953353,name+proximity
df97262f-c8d3-41e5-b3b0-8ecb84f00c57,osm:node/7777929438,Dish,-105.9543324,35.6703829,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
f185751a-6838-4e57-b829-cc52f14e831d,osm:node/7531555535,Dish,-105.9557625,35.6720354,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,osm:node/7531555578,name+proximity
f3a16beb-017a-4ba0-85f4-d0485243a927,osm:way/861291266,East Alameda Bridge,-105.9172829286263,35.68026979288523,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
72511303-b7e1-44d3-a882-582ebf2ed56b,osm:way/861291264,East Palace Bridge,-105.92337936599088,35.68047022202781,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
c6a9894d-ad13-4637-a1da-aa5b5ddad497,osm:way/688055513,Municipal Biosolids Composting Facility,-106.08435557841196,35.62839995666819,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A civic infrastructure trace in Santa Fe, useful for reading the infrastructural systems that organized movement and public space.",A civic infrastructure trace in Santa Fe. It is most useful for reading the infrastructural systems that organized movement and public space. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,infrastructure_landmark,low,,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,category_fallback,low_confidence|low_evidence|category_fallback|civic_sensitivity,,
e91f0187-0ce8-44b4-8fce-b7f8da8ccccc,osm:way/861291286,Paseo de Peralta Bridge,-105.93402100028163,35.684255394531625,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
c11856f9-0377-4dd7-897c-eade711d2380,osm:way/861291265,Patrick Smith Bridge,-105.91890111399894,35.6803493275037,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
31a5f1e2-6b32-4972-9c7e-2f6737bd178f,osm:way/443115024,Placita,-105.91205236357327,35.66681728172121,civic,50,57.5,0.9,0.75,,Civic space that helps explain the structure of public life.,"A plaza and civic core within Santa Fe's mapped historic district fabric, useful for reading how small passages and pedestrian shortcuts structure downtown movement.",A plaza and civic core within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record maps it as a pedestrian passage. It is most useful for reading how small passages and pedestrian shortcuts structure downtown movement.,civic_space_plaza,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
ef81fc91-9986-4c6f-8743-874a481a00b8,osm:way/861291280,Sandoval Street Bridge,-105.9428345543333,35.68633813304638,civic,50,57.5,0.55,0.9,,"Infrastructure trace that reveals labor, circulation, or water systems.","A bridge crossing within Santa Fe's mapped historic district fabric, useful for reading movement, crossing, and the physical shaping of circulation.","A bridge crossing within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The source record identifies a bridge crossing. It is most useful for reading movement, crossing, and the physical shaping of circulation.",infrastructure_landmark,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,civic_sensitivity,,
fb053e18-6969-4b19-98b9-674e14641eee,osm:way/726571592,Academy Park Condominiums,-106.03066268926591,35.636439181235886,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
c012827e-ff35-457e-83e6-5e6b57eed8a7,osm:way/726571606,Acres Estates,-106.03283727536227,35.635836325334196,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
40df4993-46ec-4a04-a314-487ae7f7b397,osm:way/477379231,Arroyo en Medio,-105.95142030764912,35.64122131522994,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
75d42b1c-120e-4e06-9d0e-d22bd501c298,osm:way/477379232,Arroyo en Medio,-105.94993559003281,35.641300880061664,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
a3ce94fd-7176-41ca-b372-84a7d16cc797,osm:way/477379228,Arroyo en Medio,-105.94832182968406,35.63969471766496,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
82d148a4-a00a-4419-8a86-a78fe083e971,osm:node/8861430797,Berlin Gathering Place Amphitheater,-105.9278134,35.6656866,culture,50,57.5,0.75,0.6,,Cultural venue that signals local performance and public life.,"A performance venue within Santa Fe's mapped historic district fabric, useful for reading performance, film culture, and public life at street level.","A performance venue within Santa Fe's mapped historic district fabric. City mapping places it within a historic district. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level.",performance_cultural_venue,medium,historic_district,,city_gis_historic_districts,,,database,osm_overpass|city_gis_historic_districts,medium,generated_draft,deterministic_draft,unreviewed,historic_district,culture_sensitivity,,
db4406e3-680e-4619-a6b8-08d998f0de45,osm:way/726571605,Cedar South,-106.03134553808209,35.63452804550288,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
d4897d1a-b1dc-4cbf-b8d8-31aaad7d3800,osm:way/725437271,El Trebol Patio,-105.99241659435344,35.63686816961566,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
9a9e69d3-3305-4908-a80e-967098b51fec,osm:way/474927066,Jaguar Village,-106.0351085441177,35.62975065979524,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
8941ff32-b302-41fd-9379-85a9008cd737,osm:way/725437270,Las Qunitas de San Marcos,-105.99358802430928,35.636740614301985,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
2d4545c3-914e-4b2c-93dc-e128df5580af,osm:node/8986337147,Molly & Kent Leavitt Amphitheater,-105.887435,35.6902551,culture,50,57.5,0.75,0.6,,Cultural venue that signals local performance and public life.,"A performance venue in Santa Fe, useful for reading performance, film culture, and public life at street level.","A performance venue in Santa Fe. The current record treats it as a theater or cinema venue. It is most useful for reading performance, film culture, and public life at street level. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.",performance_cultural_venue,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
5a6b442f-6f65-4836-a67a-61560bdef3f9,osm:way/726897853,Old Las Vegas Place,-105.92597322528017,35.63647682535762,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
9af25a56-4082-407b-8472-280491215462,osm:way/726897852,Old Las Vegas Place,-105.92672715047874,35.637578493122305,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
f93aa624-c6f6-437f-8b4e-0c119dcf4fcc,osm:way/726897851,Old Las Vegas Place,-105.92493208410897,35.63472156861884,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
ff645cfb-56ee-474d-bf8b-f366b7c14901,osm:way/475410720,Pacheco,-105.95747954259251,35.667946471912046,culture,50,57.5,0.9,0.6,,Neighborhood corridor that expresses local identity at street level.,"A residential neighborhood in Santa Fe, useful for reading residential settlement pattern and neighborhood-scale identity.",A residential neighborhood in Santa Fe. The current record treats it as a named neighborhood rather than a single building. It is most useful for reading residential settlement pattern and neighborhood-scale identity. The point here is less a generic stop than a grounded way to read Santa Fe's landscape.,neighborhood_corridor,low,source_specific_text,,,,,database,osm_overpass,low,generated_draft,deterministic_draft,unreviewed,source_specific_text,low_confidence|low_evidence|culture_sensitivity,,
